OID_,Join_Count,LILATracts,LILATrac_1,LILATrac_2,LILATrac_3,MedianFami,TractHUNV,TractSNAP,FIPS,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,OBESITY_CrudePrev,Shape_Length,Shape_Area
419,3,0,0,0,0,47.4,105,202,6037229410,0.9442,0.7003,0.977,0.4378,0.8458,36.2,0.041665758,5.29283E-05
420,5,0,0,0,0,43.1,194,268,6037228710,0.9654,0.7871,0.9966,0.5581,0.9119,35.3,0.031395444,3.95264E-05
421,4,0,0,0,0,51.3,379,387,6037228420,0.9801,0.7011,0.9924,0.4548,0.8793,34.9,0.035501122,2.7067E-05
422,8,0,0,0,0,60.2,238,167,6037222700,0.7981,0.0006,0.238,0.9812,0.5213,18.7,0.041504022,8.11359E-05
423,4,0,0,0,0,47.9,373,454,6037228500,0.9133,0.6495,0.9978,0.4409,0.8284,33,0.050979633,4.42745E-05
424,3,0,0,0,0,31.1,456,249,6037231210,0.9852,0.562,0.9644,0.652,0.9047,33.6,0.031810506,3.12339E-05
425,4,0,0,0,0,35.3,370,234,6037231720,0.9462,0.9191,0.984,0.6737,0.9517,31.7,0.031597548,4.59495E-05
426,5,0,1,0,1,26.7,314,279,6037232200,0.9403,0.6951,0.8945,0.8286,0.9317,33.5,0.067467322,5.10221E-05
427,5,0,1,0,0,29.5,94,111,6037232110,0.9611,0.6986,0.9876,0.8857,0.9679,35.2,0.042427843,3.70716E-05
428,3,0,1,0,0,39,235,147,6037232110,0.9611,0.6986,0.9876,0.8857,0.9679,35.2,0.042427843,3.70716E-05
429,3,0,0,0,0,44.6,208,245,6037232110,0.9611,0.6986,0.9876,0.8857,0.9679,35.2,0.042427843,3.70716E-05
430,5,0,0,0,0,24.4,365,167,6037125310,0.6068,0.0915,0.6063,0.7981,0.5796,24.8,0.068995055,0.000103109
431,4,0,0,0,0,15.6,44,76,6037277100,0.0832,0.8328,0.304,0.0885,0.1757,19.5,0.046355038,0.000120177
432,4,0,1,0,0,25.8,193,248,6037241400,0.8378,0.5961,0.9492,0.8936,0.9121,35.5,0.043698469,5.46117E-05
433,3,0,0,0,0,13.1,67,48,6037276000,0.0404,0.2129,0.1844,0.0861,0.0411,19.4,0.095634389,0.000228566
434,4,0,1,0,0,38,532,367,6037231600,0.8844,0.7135,0.8913,0.849,0.9193,33.9,0.059484999,9.31138E-05
435,3,0,1,0,1,35.3,112,195,6037291120,0.8769,0.3144,0.9271,0.6385,0.791,31.7,0.033343901,6.83225E-05
436,5,0,1,0,0,29,287,156,6037125310,0.6068,0.0915,0.6063,0.7981,0.5796,24.8,0.068995055,0.000103109
437,5,0,0,0,0,19.6,118,98,6037291120,0.8769,0.3144,0.9271,0.6385,0.791,31.7,0.033343901,6.83225E-05
438,4,0,0,0,0,5.9,25,46,6037124600,0.2962,0.0929,0.1116,0.3234,0.163,20.7,0.042191466,0.000109293
439,3,0,1,0,0,39.2,49,177,6037540300,0.7617,0.6389,0.9576,0.2654,0.6868,25.24,0.015949123,5.55226E-07
440,3,0,1,0,0,13.7,56,149,6037242100,0.994,0.7463,0.9083,0.8222,0.9646,40.5,0.029956346,4.47356E-05
441,6,0,0,0,0,8.4,128,49,6037124000,0.4082,0.6936,0.2108,0.2746,0.3508,20.1,0.060758286,0.000131544
442,1,0,1,0,0,31.2,47,165,6037540501,0.744,0.0862,0.8402,0.7586,0.678,25.24,0.000306781,5.59161E-09
443,4,0,1,0,0,5.1,1,0,6037204920,0.8555,0.7951,0.9626,0.5103,0.8405,30.6,0.043155106,8.77363E-05
444,4,0,0,0,0,24.7,130,19,6037192420,0.433,0.021,0.8807,0.845,0.5097,19.6,0.032043297,3.17068E-05
445,4,0,0,0,0,16.4,159,31,6037192410,0.2717,0.029,0.4223,0.6575,0.2684,20.1,0.050919078,6.67864E-05
446,4,0,0,0,0,23.4,236,156,6037192510,0.7239,0.1055,0.9134,0.9801,0.8152,20.5,0.032825538,3.33597E-05
447,5,0,0,0,0,36.3,334,173,6037192520,0.6627,0.2954,0.9363,0.7029,0.7118,26.9,0.030950719,3.00155E-05
448,4,0,0,0,0,35.4,312,230,6037191500,0.8022,0.4449,0.8093,0.9271,0.8621,25.2,0.043545996,6.2665E-05
449,7,0,0,0,0,11.3,270,41,6037191301,0.5941,0.3664,0.801,0.8241,0.7062,24.2,0.032031588,2.68498E-05
450,5,0,0,0,0,32.6,197,146,6037192700,0.8049,0.1457,0.7872,0.9541,0.8098,25.4,0.044409388,5.19438E-05
451,6,0,0,0,0,11.1,0,9,6037194200,0.149,0.0508,0.0779,0.1746,0.0431,20.2,0.093433342,0.000257925
452,5,0,0,0,0,31.5,304,235,6037192620,0.7491,0.0467,0.9519,0.9479,0.7624,26.4,0.028359764,2.37854E-05
453,7,0,0,0,0,30.2,147,133,6037195500,0.1538,0.0406,0.4027,0.2144,0.0995,18.8,0.058418734,0.000117736
454,6,0,0,0,0,8.4,136,52,6037187300,0.2149,0.0302,0.3378,0.3058,0.1215,19.4,0.067232054,0.000113932
455,4,0,0,0,0,0,0,0,6037294110,0.8269,0.7955,0.7627,0.4038,0.7449,29.2,0.061000425,9.47664E-05
456,3,0,0,0,0,0,0,0,6037123020,0.8032,0.8057,0.8921,0.4307,0.7775,29.1,0.049474413,5.48875E-05
457,7,0,0,0,0,9.7,49,14,6037187101,0.4503,0.8251,0.6452,0.6044,0.6245,21,0.047144562,7.70446E-05
458,5,0,0,0,0,9.6,119,138,6037186401,0.8556,0.74,0.9306,0.6942,0.8721,28.2,0.054023203,9.1501E-05
459,5,0,0,0,0,29.5,60,108,6037185203,0.8951,0.1804,0.8888,0.8103,0.8151,29.2,0.045649132,5.25001E-05
460,6,0,0,0,0,16.5,106,76,6037186301,0.8738,0.8209,0.8036,0.5153,0.8177,28.2,0.055673068,0.000114822
461,9,0,1,0,0,20.4,71,120,6037185100,0.5073,0.0851,0.6462,0.6005,0.4723,23.3,0.080985127,0.000224075
462,7,0,0,0,0,18.3,36,70,6037183401,0.5175,0.6722,0.6377,0.8417,0.6913,22.2,0.04099479,4.82904E-05
463,4,0,0,0,0,14.7,38,31,6037186201,0.5131,0.8529,0.7282,0.6484,0.6866,19.8,0.038775917,5.0287E-05
464,5,0,0,0,0,19.2,224,85,6037269904,0.2494,0.0136,0.3657,0.7244,0.2332,19.2,0.047226275,3.28505E-05
465,7,0,0,0,0,10.8,44,56,6037271400,0.0462,0.396,0.1683,0.0232,0.0261,19.7,0.060563701,0.000111819
466,3,0,0,0,0,16.3,155,62,6037272301,0.5294,0.1879,0.5539,0.7865,0.5623,21.5,0.053484961,5.86829E-05
467,4,0,0,0,0,12.8,61,34,6037272301,0.5294,0.1879,0.5539,0.7865,0.5623,21.5,0.053484961,5.86829E-05
468,6,0,0,0,0,4.3,17,37,6037137504,0.0252,0.2297,0.031,0.0055,0.0026,19.5,0.10209806,0.000375159
469,4,0,1,0,0,16.7,96,108,6037185310,0.7784,0.7712,0.9259,0.6648,0.8356,28.8,0.038069271,4.04717E-05
470,4,0,0,0,0,3.2,5,0,6037139402,0.2287,0.695,0.162,0.0021,0.0691,20.4,0.097057113,0.000241467
471,8,0,0,0,0,10.6,11,23,6037134303,0.4868,0.2537,0.6266,0.6637,0.5364,22.5,0.070178075,0.000155299
472,9,0,0,0,0,6.8,38,14,6037139600,0.321,0.6521,0.1723,0.24,0.282,21.3,0.088496417,0.000242339
473,3,0,0,0,0,8.3,310,0,6037194200,0.149,0.0508,0.0779,0.1746,0.0431,20.2,0.093433342,0.000257925
474,4,0,0,0,0,13.6,15,51,6037113213,0.1651,0.3535,0.4302,0.7609,0.3977,20.8,0.053144108,0.000127011
475,5,0,0,0,0,6.8,0,0,6037137401,0.274,0.421,0.1492,0.2929,0.2371,20.9,0.079715297,0.000233316
476,3,0,0,0,0,32.4,218,283,6037134710,0.7996,0.3242,0.8561,0.8298,0.805,28.1,0.05137823,5.57369E-05
477,4,0,0,0,0,27.5,304,264,6037134001,0.7188,0.2958,0.9028,0.4716,0.6621,28.7,0.06090212,5.70147E-05
478,4,0,0,0,0,13.9,148,51,6037131701,0.7467,0.6595,0.6353,0.6857,0.7317,25,0.03224306,6.4522E-05
479,5,0,0,0,0,9.1,22,48,6037133000,0.7819,0.5969,0.6234,0.6464,0.7254,24.3,0.04712396,9.84744E-05
480,6,0,0,0,0,14.8,87,85,6037132502,0.7965,0.7673,0.6115,0.9866,0.9189,26.2,0.049016812,6.18469E-05
481,4,0,0,0,0,6.1,33,87,6037134303,0.4868,0.2537,0.6266,0.6637,0.5364,22.5,0.070178075,0.000155299
482,3,0,0,0,0,8.5,93,39,6037135102,0.1911,0.5556,0.2579,0.2294,0.2283,20.2,0.054890734,0.000163028
483,7,0,0,0,0,32.9,381,347,6037232300,0.9235,0.4092,0.9948,0.555,0.8257,33.3,0.046097649,6.13512E-05
484,3,0,0,0,0,32.7,345,304,6037232500,0.9218,0.8877,0.8928,0.637,0.9115,33.7,0.03705732,7.50413E-05
485,6,0,0,0,0,35.5,207,305,6037229300,0.9727,0.7283,0.9874,0.9231,0.9798,35.8,0.040418107,4.85996E-05
486,5,0,1,0,0,28.4,219,348,6037232700,0.9244,0.7389,0.9657,0.9546,0.9764,34.8,0.035312985,7.13136E-05
487,5,0,1,0,1,29.1,729,323,6037234000,0.5982,0.6792,0.7213,0.7665,0.7173,29.9,0.051965815,0.000121349
488,5,0,1,0,0,30,343,88,6037234600,0.7623,0.7833,0.7126,0.732,0.7981,33.6,0.079402506,0.00012693
489,4,0,0,0,0,11.8,122,128,6037234800,0.6792,0.648,0.7163,0.6396,0.7064,30.7,0.044845712,6.37953E-05
490,6,0,0,0,0,8.6,110,97,6037234700,0.7432,0.8052,0.8066,0.7638,0.8292,33.6,0.064015451,7.24251E-05
491,6,0,0,0,0,29.3,273,298,6037232500,0.9218,0.8877,0.8928,0.637,0.9115,33.7,0.03705732,7.50413E-05
492,8,0,1,0,1,20.6,235,337,6037219020,0.8139,0.7887,0.8532,0.767,0.8684,32.4,0.044708834,7.06947E-05
493,3,1,1,1,1,33.2,467,282,6037235201,0.793,0.7807,0.8016,0.5756,0.7881,33.6,0.063483526,6.38417E-05
494,3,1,1,1,1,21.6,131,135,6037235201,0.793,0.7807,0.8016,0.5756,0.7881,33.6,0.063483526,6.38417E-05
495,4,0,0,0,0,11.2,128,119,6037235100,0.5556,0.2914,0.5389,0.4767,0.4972,30.1,0.082022489,0.000114501
496,4,0,0,0,0,5,46,13,6037194300,0.0053,0.0407,0.0277,0.0595,0.0008,21.1,0.099481807,0.000236872
497,8,0,0,0,0,6.3,90,154,6037234300,0.5666,0.3514,0.4586,0.2356,0.4047,34,0.040302144,8.46279E-05
498,6,0,0,0,0,28.7,319,158,6037190301,0.5122,0.0872,0.5092,0.9142,0.5629,24.6,0.044707269,4.0151E-05
499,3,0,1,0,1,31.1,142,136,6037123103,0.6364,0.6665,0.6842,0.5497,0.6592,26,0.055020834,8.80179E-05
500,7,0,0,0,0,14.3,240,67,6037187300,0.2149,0.0302,0.3378,0.3058,0.1215,19.4,0.067232054,0.000113932
501,6,0,0,0,0,13.8,191,88,6037195710,0.8764,0.6027,0.7963,0.9972,0.9722,28.2,0.034354447,4.7033E-05
502,7,0,0,0,0,31.1,259,233,6037195600,0.6042,0.1448,0.6606,0.9497,0.6842,24.3,0.04204905,5.33978E-05
503,7,0,0,0,0,15.8,129,71,6037187200,0.671,0.0805,0.834,0.5619,0.5825,24.7,0.060140854,9.33813E-05
504,8,0,1,0,0,24.4,144,124,6037195710,0.8764,0.6027,0.7963,0.9972,0.9722,28.2,0.034354447,4.7033E-05
505,6,0,1,0,0,21.3,238,103,6037197300,0.3533,0.0756,0.5836,0.5177,0.3537,21.9,0.05246175,6.21212E-05
506,4,0,1,0,0,9.1,61,49,6037187102,0.8059,0.7129,0.8094,0.7915,0.847,23.7,0.132399534,0.000211229
507,3,0,0,0,0,9.1,22,95,6037294110,0.8269,0.7955,0.7627,0.4038,0.7449,29.2,0.061000425,9.47664E-05
508,2,0,0,0,0,4.1,44,15,6037620102,0.2855,0.1397,0.1628,0.2102,0.1493,25.24,0.005542598,7.3522E-10
509,4,0,0,0,0,9.7,22,16,6037293301,0.254,0.4216,0.5414,0.4402,0.3763,18.1,0.068064061,8.15939E-05
510,6,0,0,0,0,16,106,94,6037101210,0.8402,0.8189,0.6092,0.8563,0.8648,29.4,0.038920659,6.32718E-05
511,6,0,0,0,0,9.4,139,42,6037183401,0.5175,0.6722,0.6377,0.8417,0.6913,22.2,0.04099479,4.82904E-05
512,6,0,0,0,0,14.4,87,35,6037183103,0.7117,0.3,0.8046,0.3561,0.599,26,0.071513128,6.48105E-05
513,5,0,0,0,0,29.1,214,201,6037183101,0.4747,0.9136,0.6537,0.1823,0.5142,24.8,0.057909979,9.55612E-05
514,5,0,1,0,0,21.5,54,50,6037181300,0.2232,0.3181,0.4369,0.3266,0.2821,18.1,0.075049032,0.000141267
515,6,0,0,0,0,13,57,17,6037181600,0.6149,0.1207,0.4488,0.5459,0.4709,17.9,0.05999293,0.000120668
516,6,0,0,0,0,18.3,120,68,6037181500,0.4084,0.5535,0.4825,0.3036,0.4038,20.8,0.071226576,0.000106461
517,5,0,0,0,0,19.8,83,49,6037181500,0.4084,0.5535,0.4825,0.3036,0.4038,20.8,0.071226576,0.000106461
518,4,0,0,0,0,8.6,48,0,6037143100,0.2977,0.0212,0.3096,0.606,0.2177,20.3,0.058386449,0.000173368
519,3,0,0,0,0,9.2,203,28,6037267502,0.4024,0.0529,0.4254,0.4545,0.2989,19,0.045371495,4.28687E-05
520,8,0,1,0,0,59.1,10,14,6037265303,0.7841,0.0016,0.3645,0.7407,0.4132,18.2,0.025131418,1.42416E-05
521,3,0,0,0,0,3.8,50,23,6037264302,0.1036,0.0886,0.1262,0.2679,0.0835,18.1,0.067584556,0.000164105
522,3,0,0,0,0,17,492,212,6037267502,0.4024,0.0529,0.4254,0.4545,0.2989,19,0.045371495,4.28687E-05
523,4,0,0,0,0,13.9,81,7,6037267402,0.1897,0.0065,0.2176,0.6851,0.1364,17.9,0.043977532,4.18324E-05
524,1,0,0,0,0,7.9,50,18,6037482001,0.3802,0.2595,0.8179,0.3214,0.4307,25.24,0.004281105,1.40694E-09
525,6,0,0,0,0,5.6,100,69,6037128702,0.2835,0.1239,0.2043,0.4929,0.2459,20.7,0.090859145,0.000161489
526,5,0,0,0,0,10,0,19,6037124600,0.2962,0.0929,0.1116,0.3234,0.163,20.7,0.042191466,0.000109293
527,3,0,1,0,0,36.8,348,243,6037128302,0.8784,0.4402,0.8186,0.9946,0.9537,30.2,0.077271018,6.73631E-05
528,4,0,1,0,1,46,262,319,6037128210,0.986,0.5201,0.8985,0.9396,0.9664,34.3,0.029782005,5.37806E-05
529,2,0,1,0,0,24,175,189,6037291130,0.7007,0.3989,0.8711,0.5262,0.68,26.4,0.050491006,0.000125604
530,4,0,0,0,0,17,131,145,6037123602,0.5363,0.2605,0.5517,0.5034,0.4926,23.7,0.041514453,9.00935E-05
531,7,0,0,0,0,5.4,86,49,6037220100,0.4997,0.2413,0.6165,0.7155,0.5534,31.9,0.062602413,9.5709E-05
532,7,0,1,0,1,29.6,1075,535,6037234200,0.3806,0.6083,0.5655,0.2805,0.4135,28.7,0.067185109,8.6488E-05
533,5,0,1,0,1,20.8,252,246,6037237202,0.9317,0.8203,0.9038,0.6272,0.8991,31.6,0.090565357,0.000108067
534,4,0,0,0,0,32.2,106,209,6037237101,0.9145,0.7256,0.9599,0.7358,0.9117,35.5,0.032888393,6.0976E-05
535,4,0,1,0,0,28,286,156,6037237600,0.8836,0.8681,0.924,0.5853,0.8844,32.6,0.02815979,4.96566E-05
536,6,0,1,0,0,45.6,176,218,6037237710,0.9678,0.2005,0.9722,0.4635,0.7733,34.4,0.043024904,4.21011E-05
537,7,0,1,0,1,19.3,182,262,6037237401,0.9533,0.7355,0.9249,0.718,0.9195,34.9,0.035837693,5.04354E-05
538,4,0,0,0,0,40,233,249,6037237710,0.9678,0.2005,0.9722,0.4635,0.7733,34.4,0.043024904,4.21011E-05
539,5,0,1,0,1,20.1,163,119,6037237300,0.7625,0.7883,0.7311,0.4021,0.707,33.2,0.052480882,9.707E-05
540,5,0,0,0,0,29.6,131,187,6037239202,0.9541,0.7558,0.9905,0.5441,0.8954,35.8,0.049229975,0.000124104
541,4,0,1,0,1,28.3,230,175,6037237600,0.8836,0.8681,0.924,0.5853,0.8844,32.6,0.02815979,4.96566E-05
542,4,0,0,0,0,32,180,245,6037239320,0.9198,0.7349,0.9901,0.7427,0.9223,33.3,0.024221093,3.38638E-05
543,5,0,1,0,0,52.6,327,359,6037237720,0.9007,0.6943,0.9471,0.7371,0.8982,35.5,0.037340459,3.16664E-05
544,3,0,1,0,0,20,277,197,6037238100,0.6176,0.8509,0.6753,0.6684,0.7228,34.4,0.040803668,9.58186E-05
545,6,1,1,1,0,23.7,40,126,6037106510,0.3236,0.7708,0.6566,0.8608,0.6474,23.9,0.130637275,0.000558828
546,5,0,0,0,0,48.5,745,354,6037208502,0.867,0.6135,0.9303,0.9484,0.9425,28,0.029912235,2.53495E-05
547,5,0,0,0,0,43.4,834,114,6037208801,0.7381,0.6724,0.9179,0.9373,0.8992,26.8,0.027618484,2.63325E-05
548,4,0,0,0,0,7.6,40,12,6037297202,0.5269,0.7544,0.375,0.3132,0.4776,24.7,0.030343235,5.60099E-05
549,3,0,1,0,0,24,131,165,6037297120,0.873,0.7559,0.7082,0.7316,0.8416,28.3,0.042575974,4.26921E-05
550,7,0,0,0,0,9.4,186,114,6037274100,0.0692,0.0651,0.2383,0.4556,0.1273,19.4,0.05562194,6.08368E-05
551,3,0,0,0,0,7,132,21,6037267901,0.0573,0.5609,0.285,0.3054,0.2052,16.6,0.062578878,0.000108603
552,9,0,0,0,0,11.2,102,18,6037194401,0.2425,0.0576,0.3616,0.7069,0.299,19.1,0.031861047,4.5214E-05
553,2,0,0,0,0,5.7,38,0,6037262802,0.0167,0.5983,0.0085,0.0318,0.0212,18.5,0.13610855,0.000320271
554,4,0,0,0,0,14.9,140,68,6037191302,0.7535,0.0541,0.7395,0.6821,0.6122,24.8,0.04378453,4.10471E-05
555,4,0,0,0,0,13,32,36,6037620001,0.2357,0.4179,0.0889,0.299,0.2108,25.24,0.031209308,2.89661E-06
556,5,0,0,0,0,11.3,97,44,6037275311,0.2647,0.3395,0.4453,0.1939,0.2484,19.2,0.066483849,0.00012523
557,5,0,0,0,0,26.2,212,276,6037275102,0.6486,0.3815,0.6479,0.8127,0.6882,25.5,0.045252647,6.0777E-05
558,4,0,0,0,0,9.2,78,70,6037275102,0.6486,0.3815,0.6479,0.8127,0.6882,25.5,0.045252647,6.0777E-05
559,4,0,0,0,0,8.8,173,71,6037273902,0.1958,0.1099,0.0931,0.4487,0.1678,20.4,0.047518273,8.65195E-05
560,7,0,0,0,0,11.6,78,7,6037273502,0.3632,0.0176,0.0316,0.7076,0.1977,20.2,0.03695797,5.35097E-05
561,5,0,0,0,0,12.3,195,0,6037273300,0.385,0.0824,0.3168,0.3261,0.2435,24.7,0.043065805,5.55224E-05
562,4,0,0,0,0,14.5,173,46,6037273300,0.385,0.0824,0.3168,0.3261,0.2435,24.7,0.043065805,5.55224E-05
563,4,0,0,0,0,14.9,111,49,6037272201,0.6065,0.0432,0.6137,0.5974,0.4693,22.4,0.019939025,2.44289E-05
564,3,0,0,0,0,10,56,43,6037272201,0.6065,0.0432,0.6137,0.5974,0.4693,22.4,0.019939025,2.44289E-05
565,5,0,0,0,0,7.4,95,44,6037271500,0.1087,0.3993,0.2374,0.403,0.224,18.2,0.055399931,8.86957E-05
566,5,0,0,0,0,12.3,81,0,6037271600,0.3915,0.0255,0.3384,0.2566,0.1649,16.6,0.059663113,8.8208E-05
567,5,0,0,0,0,8.1,150,72,6037269905,0.3539,0.005,0.4695,0.5731,0.2144,18.9,0.02365361,2.18509E-05
568,4,0,1,0,0,21.6,136,29,6037269903,0.4448,0.0039,0.3828,0.8921,0.3398,20,0.023216311,2.69825E-05
569,6,0,0,0,0,8.8,69,18,6037141201,0.2821,0.1004,0.1795,0.4659,0.2223,21.3,0.040413048,6.88603E-05
570,3,0,0,0,0,12.6,75,0,6037141302,0.2213,0.0366,0.2795,0.2293,0.0999,19.7,0.068994725,0.000124481
571,4,0,0,0,0,7.7,26,0,6037141102,0.2297,0.1068,0.1502,0.4024,0.1814,20.8,0.04643741,7.63138E-05
572,4,0,0,0,0,12.9,93,44,6037128702,0.2835,0.1239,0.2043,0.4929,0.2459,20.7,0.090859145,0.000161489
573,6,0,0,0,0,7,61,37,6037141101,0.301,0.159,0.18,0.2484,0.1815,20.3,0.035124627,7.44203E-05
574,9,0,0,0,0,9.4,7,5,6037137501,0.3706,0.0797,0.3445,0.5883,0.3262,20.3,0.084074209,0.000244748
575,5,0,0,0,0,10.6,60,47,6037132900,0.4042,0.1567,0.3866,0.5315,0.3702,23.3,0.078943226,0.000117853
576,5,0,0,0,0,10.4,28,44,6037134905,0.3148,0.0533,0.38,0.4086,0.234,20.4,0.115531198,0.000253134
577,6,0,0,0,0,11.4,121,34,6037134002,0.678,0.8355,0.7194,0.862,0.8251,25.1,0.048175145,7.45334E-05
578,5,0,0,0,0,12.5,147,42,6037271200,0.3505,0.0273,0.4843,0.6471,0.3102,17.9,0.04587863,5.18912E-05
579,5,0,0,0,0,10.1,51,87,6037139001,0.3124,0.2975,0.2869,0.4784,0.3254,21.6,0.056036713,0.000121627
580,2,0,0,0,0,9.1,131,38,6037273100,0.1466,0.3362,0.2327,0.063,0.084,20.6,0.082346493,0.000114376
581,6,0,0,0,0,27.8,267,144,6037207710,0.3499,0.0585,0.5976,0.8969,0.4817,18.4,0.066574917,0.000106634
582,4,0,0,0,0,26.6,232,79,6037221210,0.7699,0.4675,0.9584,0.8075,0.8331,28.9,0.040485458,3.5108E-05
583,2,1,1,1,0,31.5,65,111,6037201700,0.8816,0.0772,0.713,0.8073,0.7227,23.6,0.075482352,0.000162968
584,7,0,0,0,0,10.1,170,17,6037137104,0.4022,0.3442,0.2648,0.0202,0.1291,21.8,0.096215285,0.00024966
585,5,0,0,0,0,9.4,86,49,6037137000,0.2371,0.4802,0.2393,0.3211,0.2669,20.9,0.127876074,0.000295492
586,3,0,1,0,0,20.9,66,310,6037535607,0.7565,0.6332,0.9733,0.2206,0.6684,25.24,0.00849234,1.07883E-07
587,3,0,0,0,0,6.8,23,81,6037291220,0.6156,0.4888,0.8926,0.9708,0.8381,26.1,0.036466132,8.0133E-05
588,4,0,0,0,0,30.8,23,136,6037104610,0.7767,0.6281,0.9584,0.4135,0.7411,29.5,0.042728091,5.78995E-05
589,3,0,0,0,0,10.8,13,35,6037106111,0.4192,0.3152,0.5006,0.4246,0.4096,24.7,0.112509021,0.000272791
590,6,0,0,0,0,8.1,49,43,6037106643,0.2243,0.2743,0.2403,0.0173,0.0586,18.4,0.103529968,0.000424472
591,6,0,0,0,0,10.7,26,54,6037109603,0.8079,0.8169,0.7585,0.4528,0.7566,25.5,0.041460238,9.77645E-05
592,5,0,0,0,0,8.4,24,18,6037106646,0.3597,0.5506,0.5155,0.347,0.4055,20.7,0.098187803,0.000146597
593,2,0,0,0,0,11.9,122,66,6037235202,0.7575,0.7661,0.7545,0.6045,0.7629,35.3,0.050039597,8.26017E-05
594,2,0,0,0,0,8.3,58,35,6037276100,0.2671,0.0648,0.4366,0.3784,0.2299,24.6,0.121967461,9.34511E-05
595,3,0,1,0,1,14.1,273,580,6037276100,0.2671,0.0648,0.4366,0.3784,0.2299,24.6,0.121967461,9.34511E-05
596,4,0,0,0,0,12.7,83,67,6037238000,0.6706,0.7179,0.7493,0.5858,0.7076,33.5,0.063911876,0.000162227
597,5,0,1,0,0,20.3,47,230,6037234902,0.8822,0.931,0.7827,0.9149,0.9609,36.7,0.04209031,4.36794E-05
598,6,0,1,0,0,28.1,161,243,6037201200,0.7153,0.7767,0.8975,0.2997,0.6899,28.7,0.042913944,4.17474E-05
599,4,0,0,0,0,39.4,220,355,6037238320,0.81,0.7229,0.9481,0.9104,0.9272,36.2,0.032134703,4.57254E-05
600,3,0,1,0,0,14.5,63,106,6037301602,0.6669,0.2532,0.6186,0.4837,0.5602,25.24,0.025923471,1.5845E-06
601,6,0,0,0,0,27.5,57,50,6037204910,0.8357,0.7998,0.988,0.8154,0.9253,31.6,0.028676762,5.00669E-05
602,8,0,0,0,0,49.3,230,183,6037204410,0.7557,0.8195,0.9784,0.6053,0.8332,32.2,0.038279094,2.89762E-05
603,3,0,0,0,0,43.4,255,540,6037532800,0.9323,0.5543,0.9881,0.649,0.8764,25.24,0.019063042,8.17865E-07
604,6,0,1,0,0,30.8,95,428,6037240700,0.7604,0.7921,0.8698,0.8531,0.8837,32.1,0.047657316,0.00011648
605,5,0,1,0,0,39.6,85,209,6037242100,0.994,0.7463,0.9083,0.8222,0.9646,40.5,0.029956346,4.47356E-05
606,6,0,0,0,0,14.8,192,14,6037189800,0.2885,0.0345,0.1291,0.942,0.3326,22.1,0.052929261,7.07372E-05
607,8,0,0,0,0,2.4,10,0,6037106510,0.3236,0.7708,0.6566,0.8608,0.6474,23.9,0.130637275,0.000558828
608,4,0,0,0,0,35.8,602,156,6037208401,0.8644,0.6753,0.9905,0.9236,0.9482,27.4,0.027245805,2.2405E-05
609,4,0,0,0,0,57.1,1105,244,6037209102,0.8562,0.459,0.9679,0.7791,0.8598,30.2,0.02497278,2.96996E-05
610,5,0,0,0,0,44.2,666,269,6037207710,0.3499,0.0585,0.5976,0.8969,0.4817,18.4,0.066574917,0.000106634
611,5,0,0,0,0,68.7,842,178,6037208301,0.8871,0.4631,0.9995,0.7695,0.8828,30.1,0.018514069,9.71486E-06
612,5,0,0,0,0,45.2,722,191,6037208720,0.9506,0.5713,0.9044,0.7761,0.9048,31.9,0.028458195,1.56429E-05
613,8,0,0,0,0,36.3,403,89,6037207501,0.3101,0.0169,0.5698,0.6008,0.2762,15.7,0.014565643,1.30069E-05
614,4,0,0,0,0,63,838,101,6037208902,0.9222,0.3034,0.998,0.9797,0.9567,33.1,0.017257655,1.79629E-05
615,4,0,0,0,0,31.6,321,115,6037209401,0.9603,0.8831,0.9417,0.9835,0.9954,31.1,0.03196805,2.10726E-05
616,6,0,0,0,0,33.9,381,89,6037209300,0.8692,0.4726,0.8951,0.9736,0.9382,28,0.031683429,2.99037E-05
617,5,0,0,0,0,36.7,351,103,6037209510,0.9386,0.5223,0.9798,0.9738,0.9735,28.1,0.027977512,1.77965E-05
618,3,0,0,0,0,40.1,306,139,6037209520,0.9588,0.6873,0.9895,0.8841,0.9654,32.5,0.019974214,2.26697E-05
619,5,0,0,0,0,37.9,588,275,6037207710,0.3499,0.0585,0.5976,0.8969,0.4817,18.4,0.066574917,0.000106634
620,10,0,0,0,0,4.7,81,6,6037192300,0.1227,0.0761,0.2293,0.19,0.0771,17.9,0.038588891,8.57962E-05
621,3,0,0,0,0,20.7,183,137,6037211410,0.7362,0.1164,0.88,0.9605,0.7955,18.4,0.029069967,2.64526E-05
622,6,0,0,0,0,25.8,498,207,6037211120,0.7902,0.0113,0.9476,0.8591,0.6644,17,0.036772254,5.52689E-05
623,4,0,0,0,0,37.2,426,177,6037211310,0.7327,0.1591,0.9578,0.9409,0.8138,29,0.022482646,1.40612E-05
624,6,0,0,0,0,21,275,156,6037211201,0.7072,0.077,0.9348,0.961,0.7737,27.3,0.029522515,1.36255E-05
625,5,0,0,0,0,25.2,524,103,6037211802,0.4914,0.0322,0.8411,0.8786,0.5642,19,0.04220424,3.1776E-05
626,5,0,0,0,0,10.2,104,26,6037211701,0.3212,0.3306,0.6869,0.6759,0.5005,16.2,0.032503189,6.33443E-05
